ID,ExpiryDate,Strike,DateAndTime,Timestamp,Volume,VWAP
115,2021-08-13,2230.0,2021-08-06T14:54:00,1628276040,2,0.24
116,2021-08-13,2230.0,2021-08-06T14:55:00,1628276100,3,0.23
117,2021-08-13,2230.0,2021-08-06T14:56:00,1628276160,2,0.24
118,2021-08-13,2230.0,2021-08-06T14:57:00,1628276220,1,0.26
119,2021-08-13,2230.0,2021-08-06T14:58:00,1628276280,2,0.23
120,2021-08-13,2230.0,2021-08-06T14:59:00,1628276340,2,0.21
121,2021-08-13,2230.0,2021-08-06T15:11:00,1628277060,2,0.23
122,2021-08-13,2230.0,2021-08-06T15:18:00,1628277480,1,0.24
123,2021-08-13,2230.0,2021-08-06T15:19:00,1628277540,1,0.26
124,2021-08-13,2230.0,2021-08-06T15:23:00,1628277780,1,0.19
125,2021-08-13,2230.0,2021-08-06T15:24:00,1628277840,1,0.27
126,2021-08-13,2230.0,2021-08-06T15:26:00,1628277960,1,0.19
127,2021-08-13,2230.0,2021-08-06T15:27:00,1628278020,2,0.235
128,2021-08-13,2230.0,2021-08-06T15:28:00,1628278080,1,0.28
129,2021-08-13,2230.0,2021-08-06T15:29:00,1628278140,2,0.235
130,2021-08-13,2230.0,2021-08-06T15:30:00,1628278200,2,0.22
131,2021-08-13,2230.0,2021-08-06T15:31:00,1628278260,2,0.26
132,2021-08-13,2240.0,2021-08-06T14:31:00,1628274660,2,0.255
133,2021-08-13,2240.0,2021-08-06T14:32:00,1628274720,4,0.2475
134,2021-08-13,2240.0,2021-08-06T14:33:00,1628274780,3,0.2266667
135,2021-08-13,2240.0,2021-08-06T14:34:00,1628274840,2,0.24
136,2021-08-13,2240.0,2021-08-06T14:35:00,1628274900,5,0.232
137,2021-08-13,2240.0,2021-08-06T14:37:00,1628275020,2,0.225
138,2021-08-13,2240.0,2021-08-06T14:38:00,1628275080,3,0.2133333
139,2021-08-13,2240.0,2021-08-06T14:39:00,1628275140,3,0.24
140,2021-08-13,2240.0,2021-08-06T14:40:00,1628275200,1,0.2
141,2021-08-13,2240.0,2021-08-06T14:41:00,1628275260,1,0.25
142,2021-08-13,2240.0,2021-08-06T14:42:00,1628275320,5,0.222
143,2021-08-13,2240.0,2021-08-06T14:43:00,1628275380,3,0.2433333
144,2021-08-13,2240.0,2021-08-06T14:45:00,1628275500,1,0.2
145,2021-08-13,2240.0,2021-08-06T14:46:00,1628275560,5,0.24
146,2021-08-13,2240.0,2021-08-06T14:47:00,1628275620,3,0.22
147,2021-08-13,2240.0,2021-08-06T14:48:00,1628275680,1,0.27
148,2021-08-13,2240.0,2021-08-06T14:51:00,1628275860,1,0.21
149,2021-08-13,2240.0,2021-08-06T14:53:00,1628275980,1,0.27
150,2021-08-13,2240.0,2021-08-06T14:54:00,1628276040,2,0.24
151,2021-08-13,2240.0,2021-08-06T14:55:00,1628276100,3,0.23
152,2021-08-13,2240.0,2021-08-06T14:56:00,1628276160,2,0.24
153,2021-08-13,2240.0,2021-08-06T14:57:00,1628276220,1,0.26
154,2021-08-13,2240.0,2021-08-06T14:58:00,1628276280,2,0.23
155,2021-08-13,2240.0,2021-08-06T14:59:00,1628276340,2,0.225
156,2021-08-13,2240.0,2021-08-06T15:11:00,1628277060,2,0.245
157,2021-08-13,2240.0,2021-08-06T15:18:00,1628277480,1,0.25
158,2021-08-13,2240.0,2021-08-06T15:19:00,1628277540,1,0.26
159,2021-08-13,2240.0,2021-08-06T15:23:00,1628277780,1,0.2
160,2021-08-13,2240.0,2021-08-06T15:24:00,1628277840,1,0.27
161,2021-08-13,2240.0,2021-08-06T15:26:00,1628277960,1,0.22
162,2021-08-13,2240.0,2021-08-06T15:27:00,1628278020,2,0.23
163,2021-08-13,2240.0,2021-08-06T15:28:00,1628278080,1,0.31
164,2021-08-13,2240.0,2021-08-06T15:29:00,1628278140,2,0.235
165,2021-08-13,2240.0,2021-08-06T15:30:00,1628278200,2,0.22
166,2021-08-13,2240.0,2021-08-06T15:31:00,1628278260,2,0.25
167,2021-08-13,2250.0,2021-07-23T15:38:00,1627069080,4,2.2
168,2021-08-13,2250.0,2021-08-06T14:54:00,1628276040,2,0.235
169,2021-08-13,2250.0,2021-08-06T14:55:00,1628276100,3,0.2266667
170,2021-08-13,2250.0,2021-08-06T14:56:00,1628276160,2,0.235
171,2021-08-13,2250.0,2021-08-06T14:57:00,1628276220,1,0.26
172,2021-08-13,2250.0,2021-08-06T14:58:00,1628276280,2,0.23
173,2021-08-13,2250.0,2021-08-06T15:29:00,1628278140,2,0.23
174,2021-08-13,2250.0,2021-08-06T15:30:00,1628278200,2,0.22
175,2021-08-13,2250.0,2021-08-06T15:31:00,1628278260,2,0.25
176,2021-08-13,2260.0,2021-07-28T10:26:00,1627482360,10,0.79
177,2021-08-13,2260.0,2021-07-28T13:20:00,1627492800,1,0.8
178,2021-08-13,2260.0,2021-08-02T10:19:00,1627913940,1,0.13
179,2021-08-13,2260.0,2021-08-06T14:54:00,1628276040,2,0.24
180,2021-08-13,2260.0,2021-08-06T14:55:00,1628276100,3,0.24
181,2021-08-13,2260.0,2021-08-06T14:56:00,1628276160,2,0.25
182,2021-08-13,2260.0,2021-08-06T14:57:00,1628276220,1,0.26
183,2021-08-13,2260.0,2021-08-06T14:58:00,1628276280,2,0.24
184,2021-08-13,2260.0,2021-08-06T15:05:00,1628276700,1,0.24
185,2021-08-13,2260.0,2021-08-06T15:06:00,1628276760,1,0.28
186,2021-08-13,2260.0,2021-08-06T15:08:00,1628276880,2,0.28
187,2021-08-13,2260.0,2021-08-06T15:29:00,1628278140,2,0.245
188,2021-08-13,2260.0,2021-08-06T15:30:00,1628278200,2,0.22
189,2021-08-13,2260.0,2021-08-06T15:31:00,1628278260,2,0.25
190,2021-08-13,2270.0,2021-08-06T15:05:00,1628276700,1,0.24
191,2021-08-13,2270.0,2021-08-06T15:06:00,1628276760,1,0.28
192,2021-08-13,2270.0,2021-08-06T15:08:00,1628276880,2,0.28
193,2021-08-13,2280.0,2021-08-06T10:37:00,1628260620,15,0.2333333
194,2021-08-13,2280.0,2021-08-06T10:38:00,1628260680,30,0.2406667
195,2021-08-13,2280.0,2021-08-06T10:39:00,1628260740,20,0.2115
196,2021-08-13,2280.0,2021-08-06T10:40:00,1628260800,21,0.2261905
197,2021-08-13,2280.0,2021-08-06T10:41:00,1628260860,6,0.2183333
198,2021-08-13,2280.0,2021-08-06T15:05:00,1628276700,1,0.24
199,2021-08-13,2280.0,2021-08-06T15:06:00,1628276760,1,0.28
200,2021-08-13,2280.0,2021-08-06T15:08:00,1628276880,2,0.25
201,2021-08-13,2290.0,2021-07-30T15:24:00,1627673040,1,0.59
202,2021-08-13,2290.0,2021-08-04T14:46:00,1628102760,3,0.39
203,2021-08-13,2290.0,2021-08-06T14:21:00,1628274060,8,0.21
204,2021-08-13,2290.0,2021-08-06T14:22:00,1628274120,4,0.21
205,2021-08-13,2290.0,2021-08-06T14:23:00,1628274180,5,0.21
206,2021-08-13,2290.0,2021-08-06T15:05:00,1628276700,1,0.27
207,2021-08-13,2290.0,2021-08-06T15:06:00,1628276760,1,0.3
208,2021-08-13,2290.0,2021-08-06T15:08:00,1628276880,2,0.275
209,2021-08-13,2300.0,2021-07-26T10:13:00,1627308780,2,2.3
210,2021-08-13,2300.0,2021-07-26T11:51:00,1627314660,2,1.9
211,2021-08-13,2300.0,2021-07-29T12:42:00,1627576920,1,0.46
212,2021-08-13,2300.0,2021-07-30T15:24:00,1627673040,1,0.62
213,2021-08-13,2300.0,2021-08-03T11:58:00,1628006280,1,0.38
214,2021-08-13,2300.0,2021-08-06T12:15:00,1628266500,1,0.3
215,2021-08-13,2300.0,2021-08-06T12:36:00,1628267760,1,0.45
216,2021-08-13,2300.0,2021-08-06T13:13:00,1628269980,11,0.3454545
217,2021-08-13,2300.0,2021-08-06T15:03:00,1628276580,2,0.3
218,2021-08-13,2300.0,2021-08-06T15:55:00,1628279700,1,0.36
219,2021-08-13,2320.0,2021-07-23T13:05:00,1627059900,1,3.91
220,2021-08-13,2320.0,2021-07-27T09:55:00,1627394100,1,2.0
221,2021-08-13,2320.0,2021-07-27T10:50:00,1627397400,1,2.13
222,2021-08-13,2330.0,2021-08-02T10:30:00,1627914600,1,0.58
223,2021-08-13,2330.0,2021-08-04T10:38:00,1628087880,10,0.45
224,2021-08-13,2330.0,2021-08-04T11:30:00,1628091000,1,0.5
225,2021-08-13,2330.0,2021-08-06T10:31:00,1628260260,21,0.35
226,2021-08-13,2330.0,2021-08-06T10:48:00,1628261280,250,0.71676
227,2021-08-13,2330.0,2021-08-06T10:59:00,1628261940,10,0.35
228,2021-08-13,2340.0,2021-08-04T14:46:00,1628102760,3,0.54
229,2021-08-13,2350.0,2021-07-27T11:34:00,1627400040,1,2.9
230,2021-08-13,2350.0,2021-07-27T11:53:00,1627401180,1,2.7
231,2021-08-13,2350.0,2021-07-27T12:27:00,1627403220,1,3.2
232,2021-08-13,2350.0,2021-07-27T15:23:00,1627413780,1,2.55
233,2021-08-13,2350.0,2021-07-29T15:35:00,1627587300,1,0.6
234,2021-08-13,2350.0,2021-07-30T15:57:00,1627675020,8,0.71
235,2021-08-13,2350.0,2021-07-30T15:58:00,1627675080,4,0.77
236,2021-08-13,2350.0,2021-08-03T15:50:00,1628020200,1,0.56
237,2021-08-13,2370.0,2021-08-06T15:03:00,1628276580,2,0.45
238,2021-08-13,2380.0,2021-07-23T09:30:00,1627047000,10,5.8
239,2021-08-13,2390.0,2021-07-23T09:56:00,1627048560,2,6.64
240,2021-08-13,2390.0,2021-07-30T11:43:00,1627659780,1,1.1
241,2021-08-13,2390.0,2021-07-30T12:25:00,1627662300,3,0.95
242,2021-08-13,2390.0,2021-07-30T12:37:00,1627663020,3,1.0
243,2021-08-13,2390.0,2021-08-02T14:35:00,1627929300,6,0.8
244,2021-08-13,2400.0,2021-07-23T09:30:00,1627047000,10,6.68
245,2021-08-13,2400.0,2021-07-23T14:56:00,1627066560,1,4.8
246,2021-08-13,2400.0,2021-07-27T09:33:00,1627392780,1,3.3
247,2021-08-13,2400.0,2021-07-30T12:38:00,1627663080,1,1.15
248,2021-08-13,2400.0,2021-08-02T10:30:00,1627914600,1,0.95
249,2021-08-13,2400.0,2021-08-02T14:28:00,1627928880,1,0.85
250,2021-08-13,2400.0,2021-08-03T14:33:00,1628015580,7,0.8342857
251,2021-08-13,2400.0,2021-08-04T14:08:00,1628100480,7,0.62
252,2021-08-13,2400.0,2021-08-04T15:40:00,1628106000,1,0.6
253,2021-08-13,2400.0,2021-08-05T11:52:00,1628178720,1,0.5
254,2021-08-13,2400.0,2021-08-06T09:48:00,1628257680,1,0.2
255,2021-08-13,2400.0,2021-08-06T09:57:00,1628258220,1,0.05
256,2021-08-13,2400.0,2021-08-06T12:21:00,1628266860,2,0.69
257,2021-08-13,2400.0,2021-08-06T12:22:00,1628266920,28,0.62
258,2021-08-13,2400.0,2021-08-06T12:23:00,1628266980,8,0.585
259,2021-08-13,2400.0,2021-08-06T12:32:00,1628267520,40,0.56
260,2021-08-13,2400.0,2021-08-06T12:38:00,1628267880,100,0.6753
261,2021-08-13,2400.0,2021-08-06T15:57:00,1628279820,10,0.6
262,2021-08-13,2410.0,2021-07-27T10:15:00,1627395300,1,3.21
263,2021-08-13,2410.0,2021-07-30T09:31:00,1627651860,1,1.28
264,2021-08-13,2410.0,2021-08-06T12:30:00,1628267400,1,0.77
265,2021-08-13,2420.0,2021-07-23T13:05:00,1627059900,1,6.4
266,2021-08-13,2420.0,2021-07-27T10:15:00,1627395300,1,3.43
267,2021-08-13,2420.0,2021-07-27T10:50:00,1627397400,1,3.93
268,2021-08-13,2420.0,2021-07-28T09:34:00,1627479240,1,1.45
269,2021-08-13,2420.0,2021-07-28T10:13:00,1627481580,1,1.21
270,2021-08-13,2420.0,2021-07-28T11:47:00,1627487220,20,1.325
271,2021-08-13,2420.0,2021-07-30T09:31:00,1627651860,1,1.38
272,2021-08-13,2420.0,2021-07-30T09:39:00,1627652340,1,1.4
273,2021-08-13,2420.0,2021-07-30T12:40:00,1627663200,1,1.2
274,2021-08-13,2420.0,2021-08-02T09:53:00,1627912380,1,1.35
275,2021-08-13,2420.0,2021-08-02T11:47:00,1627919220,1,0.6
276,2021-08-13,2430.0,2021-07-23T11:48:00,1627055280,3,7.156667
277,2021-08-13,2430.0,2021-07-23T12:45:00,1627058700,1,6.92
278,2021-08-13,2430.0,2021-07-23T13:00:00,1627059600,5,6.8
279,2021-08-13,2430.0,2021-07-26T10:53:00,1627311180,3,4.36
280,2021-08-13,2430.0,2021-07-27T10:11:00,1627395060,5,3.6
281,2021-08-13,2430.0,2021-07-27T12:00:00,1627401600,3,5.4
282,2021-08-13,2430.0,2021-07-28T14:07:00,1627495620,2,1.52
283,2021-08-13,2430.0,2021-07-28T14:10:00,1627495800,1,1.4
284,2021-08-13,2430.0,2021-07-29T10:58:00,1627570680,6,1.4
285,2021-08-13,2430.0,2021-07-29T14:05:00,1627581900,20,1.1
286,2021-08-13,2430.0,2021-07-30T09:30:00,1627651800,1,1.28
287,2021-08-13,2430.0,2021-07-30T10:47:00,1627656420,2,1.25
288,2021-08-13,2430.0,2021-08-04T11:31:00,1628091060,1,0.95
289,2021-08-13,2430.0,2021-08-04T13:19:00,1628097540,1,0.8
290,2021-08-13,2430.0,2021-08-05T10:53:00,1628175180,1,0.65
291,2021-08-13,2430.0,2021-08-06T11:29:00,1628263740,1,0.6
292,2021-08-13,2435.0,2021-07-28T10:59:00,1627484340,1,1.36
293,2021-08-13,2435.0,2021-07-29T14:05:00,1627581900,20,1.15
294,2021-08-13,2435.0,2021-08-03T13:42:00,1628012520,1,0.9
295,2021-08-13,2435.0,2021-08-05T15:03:00,1628190180,1,0.6
296,2021-08-13,2435.0,2021-08-06T12:32:00,1628267520,24,0.69
297,2021-08-13,2435.0,2021-08-06T12:54:00,1628268840,38,0.6789474
298,2021-08-13,2435.0,2021-08-06T15:04:00,1628276640,1,0.6
299,2021-08-13,2440.0,2021-07-23T10:06:00,1627049160,1,8.75
300,2021-08-13,2440.0,2021-07-23T11:47:00,1627055220,1,7.7
301,2021-08-13,2440.0,2021-07-23T11:48:00,1627055280,1,7.7
302,2021-08-13,2440.0,2021-07-26T09:43:00,1627306980,3,5.7
303,2021-08-13,2440.0,2021-07-28T10:59:00,1627484340,1,1.43
304,2021-08-13,2440.0,2021-07-28T11:47:00,1627487220,10,1.5
305,2021-08-13,2440.0,2021-07-28T14:59:00,1627498740,1,1.55
306,2021-08-13,2440.0,2021-08-02T13:14:00,1627924440,1,1.11
307,2021-08-13,2440.0,2021-08-03T11:34:00,1628004840,1,1.27
308,2021-08-13,2440.0,2021-08-04T11:31:00,1628091060,1,0.9
309,2021-08-13,2440.0,2021-08-05T12:32:00,1628181120,1,0.65
310,2021-08-13,2440.0,2021-08-06T12:26:00,1628267160,40,0.705
311,2021-08-13,2440.0,2021-08-06T12:53:00,1628268780,100,0.7734
312,2021-08-13,2440.0,2021-08-06T13:10:00,1628269800,2,0.78
313,2021-08-13,2440.0,2021-08-06T13:12:00,1628269920,8,0.665
314,2021-08-13,2440.0,2021-08-06T14:58:00,1628276280,12,0.7
315,2021-08-13,2445.0,2021-07-26T11:23:00,1627312980,1,5.04
316,2021-08-13,2445.0,2021-08-02T13:14:00,1627924440,1,1.16
317,2021-08-13,2445.0,2021-08-06T10:28:00,1628260080,1,0.6
318,2021-08-13,2450.0,2021-07-23T09:30:00,1627047000,1,9.8
319,2021-08-13,2450.0,2021-07-23T11:48:00,1627055280,2,8.19
320,2021-08-13,2450.0,2021-07-23T12:45:00,1627058700,2,7.89
321,2021-08-13,2450.0,2021-07-23T13:00:00,1627059600,5,7.7
322,2021-08-13,2450.0,2021-07-23T13:33:00,1627061580,1,7.5
323,2021-08-13,2450.0,2021-07-23T13:43:00,1627062180,1,7.2
324,2021-08-13,2450.0,2021-07-23T15:38:00,1627069080,4,6.2
325,2021-08-13,2450.0,2021-07-26T09:43:00,1627306980,3,6.14
326,2021-08-13,2450.0,2021-07-27T10:11:00,1627395060,5,4.1
327,2021-08-13,2450.0,2021-07-27T12:00:00,1627401600,3,6.2
328,2021-08-13,2450.0,2021-07-27T12:05:00,1627401900,1,6.3
329,2021-08-13,2450.0,2021-07-28T09:30:00,1627479000,3,2.5
330,2021-08-13,2450.0,2021-07-28T09:33:00,1627479180,1,2.0
331,2021-08-13,2450.0,2021-07-28T10:47:00,1627483620,1,1.5
332,2021-08-13,2450.0,2021-07-28T14:59:00,1627498740,1,1.71
333,2021-08-13,2450.0,2021-07-28T15:35:00,1627500900,1,1.63
334,2021-08-13,2450.0,2021-07-29T10:18:00,1627568280,1,1.36
335,2021-08-13,2450.0,2021-07-29T14:37:00,1627583820,1,1.23
336,2021-08-13,2450.0,2021-07-30T11:41:00,1627659660,1,1.65
337,2021-08-13,2450.0,2021-08-02T11:27:00,1627918020,2,0.95
338,2021-08-13,2450.0,2021-08-02T12:22:00,1627921320,3,1.18
339,2021-08-13,2450.0,2021-08-02T15:00:00,1627930800,1,1.06
340,2021-08-13,2450.0,2021-08-03T14:38:00,1628015880,4,1.08
341,2021-08-13,2450.0,2021-08-03T15:23:00,1628018580,1,1.0
