ID,ExpiryDate,Strike,DateAndTime,Timestamp,Volume,VWAP,IntervalTotal
743,2020-09-18,28,2020-07-28T14:39:00,1595961540,2,2.35,470
744,2020-09-18,28,2020-07-28T15:12:00,1595963520,3,2.45,735
745,2020-09-18,28,2020-07-28T15:33:00,1595964780,1,2.49,249
746,2020-09-18,28,2020-07-28T15:39:00,1595965140,3,2.5,750
747,2020-09-18,28,2020-07-28T15:45:00,1595965500,5,2.49,1245
748,2020-09-18,28,2020-07-28T15:47:00,1595965620,2,2.45,490
749,2020-09-18,28,2020-07-28T15:50:00,1595965800,2,2.41,482
750,2020-09-18,28,2020-07-29T09:33:00,1596029580,2,2.42,484
751,2020-09-18,28,2020-07-29T09:57:00,1596031020,4,2.3675,947
752,2020-09-18,28,2020-07-29T10:32:00,1596033120,1,2.36,236
753,2020-09-18,28,2020-07-29T10:53:00,1596034380,1,2.26,226
754,2020-09-18,28,2020-07-29T11:35:00,1596036900,208,2.334375,48555
755,2020-09-18,28,2020-07-29T12:09:00,1596038940,5,2.386,1193
756,2020-09-18,28,2020-07-29T12:10:00,1596039000,1,2.4,240
757,2020-09-18,28,2020-07-29T12:27:00,1596040020,3,2.38,714
758,2020-09-18,28,2020-07-29T13:03:00,1596042180,1,2.43,243
759,2020-09-18,28,2020-07-29T13:20:00,1596043200,1,2.4,240
760,2020-09-18,28,2020-07-29T13:59:00,1596045540,2,2.4,480
761,2020-09-18,28,2020-07-29T14:27:00,1596047220,1,2.48,248
762,2020-09-18,28,2020-07-30T09:41:00,1596116460,1,2.38,238
763,2020-09-18,28,2020-07-30T10:44:00,1596120240,3,2.54,762
764,2020-09-18,28,2020-07-30T11:12:00,1596121920,1,2.47,247
765,2020-09-18,28,2020-07-30T11:13:00,1596121980,3,2.43,729
766,2020-09-18,28,2020-07-30T12:58:00,1596128280,10,2.35,2350
767,2020-09-18,28,2020-07-30T13:36:00,1596130560,1,2.29,229
768,2020-09-18,28,2020-07-30T15:05:00,1596135900,2,2.25,450
769,2020-09-18,28,2020-07-30T15:21:00,1596136860,5,2.27,1135
770,2020-09-18,28,2020-07-30T15:22:00,1596136920,7,2.28,1596
771,2020-09-18,28,2020-07-30T15:53:00,1596138780,1,2.31,231
772,2020-09-18,28,2020-07-30T15:57:00,1596139020,2,2.29,458
773,2020-09-18,28,2020-07-31T09:45:00,1596203100,1,2.16,216
774,2020-09-18,28,2020-07-31T10:01:00,1596204060,2,2.17,434
775,2020-09-18,28,2020-07-31T10:39:00,1596206340,4,2.14,856
776,2020-09-18,28,2020-07-31T10:47:00,1596206820,2,2.14,428
777,2020-09-18,28,2020-07-31T11:59:00,1596211140,1,2.19,219
778,2020-09-18,28,2020-07-31T12:25:00,1596212700,10,2.23,2230
779,2020-09-18,28,2020-07-31T12:26:00,1596212760,1,2.22,222
780,2020-09-18,28,2020-07-31T12:27:00,1596212820,11,2.22,2442
781,2020-09-18,28,2020-07-31T13:54:00,1596218040,1,2.17,217
782,2020-09-18,28,2020-07-31T14:15:00,1596219300,1,2.16,216
783,2020-09-18,28,2020-07-31T14:23:00,1596219780,3,2.18,654
784,2020-09-18,28,2020-07-31T14:25:00,1596219900,1,2.16,216
785,2020-09-18,28,2020-07-31T14:30:00,1596220200,1,2.16,216
786,2020-09-18,28,2020-07-31T14:43:00,1596220980,1,2.15,215
787,2020-09-18,28,2020-07-31T14:45:00,1596221100,1,2.15,215
788,2020-09-18,28,2020-07-31T14:46:00,1596221160,7,2.154286,1508
789,2020-09-18,28,2020-07-31T14:49:00,1596221340,1,2.15,215
790,2020-09-18,28,2020-07-31T14:52:00,1596221520,1,2.15,215
791,2020-09-18,28,2020-07-31T14:54:00,1596221640,1,2.15,215
792,2020-09-18,29,2020-07-20T10:33:00,1595255580,2,1.56,312
793,2020-09-18,29,2020-07-20T10:58:00,1595257080,1,1.55,155
794,2020-09-18,29,2020-07-20T11:00:00,1595257200,30,1.53,4590
795,2020-09-18,29,2020-07-20T12:54:00,1595264040,4,1.59,636
796,2020-09-18,29,2020-07-20T12:59:00,1595264340,1,1.59,159
797,2020-09-18,29,2020-07-20T13:29:00,1595266140,9,1.62,1458
798,2020-09-18,29,2020-07-20T13:32:00,1595266320,2,1.62,324
799,2020-09-18,29,2020-07-20T13:54:00,1595267640,2,1.62,324
800,2020-09-18,29,2020-07-20T14:29:00,1595269740,9,1.59,1431
801,2020-09-18,29,2020-07-20T14:56:00,1595271360,5,1.6,800
802,2020-09-18,29,2020-07-20T14:57:00,1595271420,2,1.6,320
803,2020-09-18,29,2020-07-20T14:58:00,1595271480,9,1.6,1440
804,2020-09-18,29,2020-07-20T15:23:00,1595272980,2,1.6,320
805,2020-09-18,29,2020-07-21T11:37:00,1595345820,2,1.5,300
806,2020-09-18,29,2020-07-21T11:44:00,1595346240,2,1.48,296
807,2020-09-18,29,2020-07-21T15:39:00,1595360340,1,1.64,164
808,2020-09-18,29,2020-07-21T15:50:00,1595361000,1,1.66,166
809,2020-09-18,29,2020-07-22T09:46:00,1595425560,1,1.75,175
810,2020-09-18,29,2020-07-22T09:49:00,1595425740,3,1.8,540
811,2020-09-18,29,2020-07-22T09:50:00,1595425800,1,1.76,176
812,2020-09-18,29,2020-07-22T09:52:00,1595425920,1,1.77,177
813,2020-09-18,29,2020-07-22T10:34:00,1595428440,1,1.9,190
814,2020-09-18,29,2020-07-22T10:44:00,1595429040,5,1.97,985
815,2020-09-18,29,2020-07-22T10:49:00,1595429340,2,2.05,410
816,2020-09-18,29,2020-07-22T12:32:00,1595435520,6,2,1200
817,2020-09-18,29,2020-07-22T12:46:00,1595436360,5,2,1000
818,2020-09-18,29,2020-07-22T13:04:00,1595437440,1,2.07,207
819,2020-09-18,29,2020-07-22T13:14:00,1595438040,1,2.1,210
820,2020-09-18,29,2020-07-22T13:41:00,1595439660,1,2.06,206
821,2020-09-18,29,2020-07-22T14:07:00,1595441220,1,2.19,219
822,2020-09-18,29,2020-07-22T14:32:00,1595442720,1,2.29,229
823,2020-09-18,29,2020-07-22T14:43:00,1595443380,2,2.295,459
824,2020-09-18,29,2020-07-22T14:49:00,1595443740,3,2.26,678
825,2020-09-18,29,2020-07-23T09:34:00,1595511240,1,2.31,231
826,2020-09-18,29,2020-07-23T09:35:00,1595511300,5,2.2,1100
827,2020-09-18,29,2020-07-23T09:59:00,1595512740,1,2.03,203
828,2020-09-18,29,2020-07-23T11:27:00,1595518020,30,2.041667,6125
829,2020-09-18,29,2020-07-23T11:55:00,1595519700,2,2.09,418
830,2020-09-18,29,2020-07-23T13:07:00,1595524020,1,2.18,218
831,2020-09-18,29,2020-07-23T13:49:00,1595526540,1,2.42,242
832,2020-09-18,29,2020-07-23T14:41:00,1595529660,1,2.37,237
833,2020-09-18,29,2020-07-23T15:56:00,1595534160,4,2.41,964
834,2020-09-18,29,2020-07-24T09:33:00,1595597580,6,2.671667,1603
835,2020-09-18,29,2020-07-24T09:34:00,1595597640,6,2.76,1656
836,2020-09-18,29,2020-07-24T09:41:00,1595598060,1,2.91,291
837,2020-09-18,29,2020-07-24T10:07:00,1595599620,1,2.74,274
838,2020-09-18,29,2020-07-24T10:11:00,1595599860,7,2.84,1988
839,2020-09-18,29,2020-07-24T10:18:00,1595600280,3,2.8,840
840,2020-09-18,29,2020-07-24T10:36:00,1595601360,2,2.8,560
841,2020-09-18,29,2020-07-24T10:37:00,1595601420,2,2.75,550
842,2020-09-18,29,2020-07-24T10:38:00,1595601480,2,2.7,540
843,2020-09-18,29,2020-07-24T10:40:00,1595601600,4,2.7,1080
844,2020-09-18,29,2020-07-24T10:41:00,1595601660,8,2.7,2160
845,2020-09-18,29,2020-07-24T10:42:00,1595601720,1,2.68,268
846,2020-09-18,29,2020-07-24T10:44:00,1595601840,14,2.65,3710
847,2020-09-18,29,2020-07-24T10:46:00,1595601960,1,2.6,260
848,2020-09-18,29,2020-07-24T10:53:00,1595602380,7,2.622857,1836
849,2020-09-18,29,2020-07-24T10:56:00,1595602560,50,2.55,12750
850,2020-09-18,29,2020-07-24T11:32:00,1595604720,10,2.6,2600
851,2020-09-18,29,2020-07-24T11:39:00,1595605140,3,2.6,780
852,2020-09-18,29,2020-07-24T12:23:00,1595607780,1,2.78,278
853,2020-09-18,29,2020-07-24T13:26:00,1595611560,2,2.845,569
854,2020-09-18,29,2020-07-24T13:47:00,1595612820,1,2.76,276
855,2020-09-18,29,2020-07-24T13:54:00,1595613240,10,2.75,2750
856,2020-09-18,29,2020-07-24T14:15:00,1595614500,1,2.66,266
857,2020-09-18,29,2020-07-24T14:38:00,1595615880,2,2.71,542
858,2020-09-18,29,2020-07-24T15:02:00,1595617320,2,2.74,548
859,2020-09-18,29,2020-07-24T15:06:00,1595617560,10,2.73,2730
860,2020-09-18,29,2020-07-24T15:20:00,1595618400,3,2.64,792
861,2020-09-18,29,2020-07-24T15:25:00,1595618700,1,2.59,259
862,2020-09-18,29,2020-07-27T09:46:00,1595857560,1,2.78,278
863,2020-09-18,29,2020-07-27T10:11:00,1595859060,3,2.76,828
864,2020-09-18,29,2020-07-27T10:15:00,1595859300,1,2.75,275
865,2020-09-18,29,2020-07-27T10:22:00,1595859720,5,2.75,1375
866,2020-09-18,29,2020-07-27T10:32:00,1595860320,3,2.78,834
867,2020-09-18,29,2020-07-27T10:35:00,1595860500,16,2.754375,4407
868,2020-09-18,29,2020-07-27T10:36:00,1595860560,1,2.75,275
869,2020-09-18,29,2020-07-27T10:37:00,1595860620,2,2.75,550
870,2020-09-18,29,2020-07-27T10:48:00,1595861280,1,2.7,270
871,2020-09-18,29,2020-07-27T10:59:00,1595861940,1,2.7,270
872,2020-09-18,29,2020-07-27T11:01:00,1595862060,1,2.68,268
873,2020-09-18,29,2020-07-27T11:02:00,1595862120,1,2.7,270
874,2020-09-18,29,2020-07-27T11:08:00,1595862480,2,2.7,540
875,2020-09-18,29,2020-07-27T11:11:00,1595862660,2,2.72,544
876,2020-09-18,29,2020-07-27T11:13:00,1595862780,38,2.76,10488
877,2020-09-18,29,2020-07-27T11:29:00,1595863740,2,2.87,574
878,2020-09-18,29,2020-07-27T14:43:00,1595875380,1,2.68,268
879,2020-09-18,29,2020-07-27T15:25:00,1595877900,3,2.7,810
880,2020-09-18,29,2020-07-27T15:42:00,1595878920,8,2.71,2168
881,2020-09-18,29,2020-07-28T09:34:00,1595943240,1,2.81,281
882,2020-09-18,29,2020-07-28T09:50:00,1595944200,1,2.75,275
883,2020-09-18,29,2020-07-28T10:10:00,1595945400,2,2.87,574
884,2020-09-18,29,2020-07-28T10:31:00,1595946660,3,2.8,840
885,2020-09-18,29,2020-07-28T10:32:00,1595946720,1,2.8,280
886,2020-09-18,29,2020-07-28T10:34:00,1595946840,4,2.8,1120
887,2020-09-18,29,2020-07-28T10:37:00,1595947020,19,2.82,5358
888,2020-09-18,29,2020-07-28T10:43:00,1595947380,3,2.84,852
889,2020-09-18,29,2020-07-28T10:46:00,1595947560,1,2.85,285
890,2020-09-18,29,2020-07-28T10:50:00,1595947800,1,2.85,285
891,2020-09-18,29,2020-07-28T10:51:00,1595947860,1,2.85,285
892,2020-09-18,29,2020-07-28T10:52:00,1595947920,19,2.873684,5460
893,2020-09-18,29,2020-07-28T10:54:00,1595948040,10,2.85,2850
894,2020-09-18,29,2020-07-28T10:56:00,1595948160,19,2.842632,5401
895,2020-09-18,29,2020-07-28T10:58:00,1595948280,7,2.86,2002
896,2020-09-18,29,2020-07-28T11:02:00,1595948520,1,2.85,285
897,2020-09-18,29,2020-07-28T11:12:00,1595949120,18,2.85,5130
898,2020-09-18,29,2020-07-28T11:30:00,1595950200,1,2.84,284
899,2020-09-18,29,2020-07-28T11:32:00,1595950320,2,2.86,572
900,2020-09-18,29,2020-07-28T11:36:00,1595950560,2,2.86,572
901,2020-09-18,29,2020-07-28T11:38:00,1595950680,2,2.85,570
902,2020-09-18,29,2020-07-28T11:39:00,1595950740,4,2.85,1140
903,2020-09-18,29,2020-07-28T11:45:00,1595951100,1,2.88,288
904,2020-09-18,29,2020-07-28T11:46:00,1595951160,2,2.88,576
905,2020-09-18,29,2020-07-28T14:03:00,1595959380,2,2.8,560
906,2020-09-18,29,2020-07-28T14:18:00,1595960280,4,2.8,1120
907,2020-09-18,29,2020-07-28T14:38:00,1595961480,1,2.9,290
908,2020-09-18,29,2020-07-28T15:02:00,1595962920,2,2.95,590
909,2020-09-18,29,2020-07-28T15:44:00,1595965440,1,3.05,305
910,2020-09-18,29,2020-07-28T15:47:00,1595965620,4,2.995,1198
911,2020-09-18,29,2020-07-28T15:49:00,1595965740,1,2.98,298
912,2020-09-18,29,2020-07-29T10:07:00,1596031620,1,2.88,288
913,2020-09-18,29,2020-07-29T10:53:00,1596034380,1,2.79,279
914,2020-09-18,29,2020-07-29T14:00:00,1596045600,2,2.9,580
915,2020-09-18,29,2020-07-30T10:05:00,1596117900,3,3.15,945
916,2020-09-18,29,2020-07-30T10:46:00,1596120360,1,3.11,311
917,2020-09-18,29,2020-07-30T11:05:00,1596121500,1,3.05,305
918,2020-09-18,29,2020-07-30T11:14:00,1596122040,3,3.01,903
919,2020-09-18,29,2020-07-30T11:21:00,1596122460,1,2.96,296
920,2020-09-18,29,2020-07-30T12:16:00,1596125760,1,2.8,280
921,2020-09-18,29,2020-07-30T12:32:00,1596126720,1,2.8,280
922,2020-09-18,29,2020-07-30T13:01:00,1596128460,2,2.91,582
923,2020-09-18,29,2020-07-30T13:37:00,1596130620,3,2.8,840
924,2020-09-18,29,2020-07-30T15:05:00,1596135900,5,2.81,1405
925,2020-09-18,29,2020-07-31T09:50:00,1596203400,1,2.77,277
926,2020-09-18,29,2020-07-31T09:55:00,1596203700,3,2.64,792
927,2020-09-18,29,2020-07-31T10:27:00,1596205620,1,2.81,281
928,2020-09-18,29,2020-07-31T10:32:00,1596205920,2,2.75,550
929,2020-09-18,29,2020-07-31T10:40:00,1596206400,20,2.73,5460
930,2020-09-18,29,2020-07-31T10:48:00,1596206880,2,2.625,525
931,2020-09-18,29,2020-07-31T10:53:00,1596207180,2,2.65,530
932,2020-09-18,29,2020-07-31T10:57:00,1596207420,4,2.63,1052
933,2020-09-18,29,2020-07-31T11:00:00,1596207600,1,2.62,262
934,2020-09-18,29,2020-07-31T11:12:00,1596208320,7,2.6,1820
935,2020-09-18,29,2020-07-31T11:35:00,1596209700,3,2.65,795
936,2020-09-18,29,2020-07-31T11:36:00,1596209760,3,2.69,807
937,2020-09-18,29,2020-07-31T13:13:00,1596215580,2,2.82,564
938,2020-09-18,29,2020-07-31T13:21:00,1596216060,1,2.8,280
939,2020-09-18,29,2020-07-31T13:41:00,1596217260,1,2.75,275
940,2020-09-18,29,2020-07-31T13:44:00,1596217440,1,2.75,275
941,2020-09-18,29,2020-07-31T13:54:00,1596218040,1,2.7,270
942,2020-09-18,29,2020-07-31T14:02:00,1596218520,20,2.67,5340
943,2020-09-18,29,2020-07-31T14:03:00,1596218580,2,2.7,540
944,2020-09-18,29,2020-07-31T14:42:00,1596220920,1,2.68,268
945,2020-09-18,29,2020-07-31T14:48:00,1596221280,1,2.69,269
946,2020-09-18,29,2020-07-31T15:28:00,1596223680,5,2.644,1322
947,2020-09-18,29,2020-07-31T15:39:00,1596224340,2,2.65,530
948,2020-09-18,30,2020-07-20T09:36:00,1595252160,6,2.24,1344
949,2020-09-18,30,2020-07-20T09:45:00,1595252700,4,2.11,844
950,2020-09-18,30,2020-07-20T10:53:00,1595256780,1,1.9,190
951,2020-09-18,30,2020-07-20T10:54:00,1595256840,4,1.88,752
952,2020-09-18,30,2020-07-20T10:55:00,1595256900,1,1.88,188
953,2020-09-18,30,2020-07-20T10:56:00,1595256960,1,1.89,189
954,2020-09-18,30,2020-07-20T11:03:00,1595257380,4,1.92,768
955,2020-09-18,30,2020-07-20T11:19:00,1595258340,3,1.94,582
956,2020-09-18,30,2020-07-20T11:27:00,1595258820,1,1.96,196
957,2020-09-18,30,2020-07-20T12:20:00,1595262000,1,1.92,192
958,2020-09-18,30,2020-07-20T12:22:00,1595262120,10,1.95,1950
959,2020-09-18,30,2020-07-20T13:17:00,1595265420,1,1.97,197
960,2020-09-18,30,2020-07-20T13:20:00,1595265600,1,2,200
961,2020-09-18,30,2020-07-20T14:26:00,1595269560,2,1.99,398
962,2020-09-18,30,2020-07-21T09:56:00,1595339760,2,1.85,370
963,2020-09-18,30,2020-07-21T10:06:00,1595340360,1,1.82,182
964,2020-09-18,30,2020-07-21T10:12:00,1595340720,2,1.83,366
965,2020-09-18,30,2020-07-21T11:52:00,1595346720,2,1.89,378
966,2020-09-18,30,2020-07-21T12:00:00,1595347200,12,1.89,2268
967,2020-09-18,30,2020-07-21T12:02:00,1595347320,2,2.005,401
968,2020-09-18,30,2020-07-21T12:03:00,1595347380,2,2.01,402
969,2020-09-18,30,2020-07-21T15:10:00,1595358600,4,1.96,784
970,2020-09-18,30,2020-07-21T15:34:00,1595360040,3,2,600
971,2020-09-18,30,2020-07-21T15:56:00,1595361360,2,2.06,412
972,2020-09-18,30,2020-07-21T15:57:00,1595361420,1,2.05,205
973,2020-09-18,30,2020-07-22T09:46:00,1595425560,2,2.145,429
974,2020-09-18,30,2020-07-22T09:49:00,1595425740,1,2.2,220
975,2020-09-18,30,2020-07-22T10:25:00,1595427900,2,2.25,450
976,2020-09-18,30,2020-07-22T10:34:00,1595428440,1,2.35,235
977,2020-09-18,30,2020-07-22T10:35:00,1595428500,5,2.36,1180
978,2020-09-18,30,2020-07-22T10:37:00,1595428620,4,2.34,936
979,2020-09-18,30,2020-07-22T10:39:00,1595428740,3,2.3,690
980,2020-09-18,30,2020-07-22T10:49:00,1595429340,3,2.5,750
981,2020-09-18,30,2020-07-22T11:02:00,1595430120,1,2.47,247
982,2020-09-18,30,2020-07-22T11:06:00,1595430360,1,2.45,245
983,2020-09-18,30,2020-07-22T11:13:00,1595430780,1,2.39,239
984,2020-09-18,30,2020-07-22T11:21:00,1595431260,1,2.37,237
985,2020-09-18,30,2020-07-22T11:43:00,1595432580,1,2.4,240
986,2020-09-18,30,2020-07-22T12:54:00,1595436840,1,2.55,255
987,2020-09-18,30,2020-07-22T13:02:00,1595437320,2,2.55,510
988,2020-09-18,30,2020-07-22T13:33:00,1595439180,3,2.63,789
989,2020-09-18,30,2020-07-22T14:19:00,1595441940,4,2.72,1088
990,2020-09-18,30,2020-07-22T14:29:00,1595442540,1,2.72,272
991,2020-09-18,30,2020-07-22T14:45:00,1595443500,1,2.78,278
992,2020-09-18,30,2020-07-22T14:53:00,1595443980,3,2.686667,806
993,2020-09-18,30,2020-07-22T15:00:00,1595444400,1,2.72,272
994,2020-09-18,30,2020-07-22T15:29:00,1595446140,5,2.75,1375
995,2020-09-18,30,2020-07-22T15:56:00,1595447760,1,2.68,268
996,2020-09-18,30,2020-07-23T09:30:00,1595511000,30,2.74,8220
997,2020-09-18,30,2020-07-23T09:34:00,1595511240,2,2.81,562
998,2020-09-18,30,2020-07-23T09:41:00,1595511660,1,2.56,256
999,2020-09-18,30,2020-07-23T10:26:00,1595514360,1,2.45,245
1000,2020-09-18,30,2020-07-23T10:27:00,1595514420,10,2.43,2430
1001,2020-09-18,30,2020-07-23T11:29:00,1595518140,5,2.554,1277
1002,2020-09-18,30,2020-07-23T11:30:00,1595518200,3,2.55,765
1003,2020-09-18,30,2020-07-23T12:01:00,1595520060,5,2.6,1300
1004,2020-09-18,30,2020-07-23T12:24:00,1595521440,1,2.63,263
1005,2020-09-18,30,2020-07-23T12:30:00,1595521800,5,2.62,1310
1006,2020-09-18,30,2020-07-23T12:47:00,1595522820,3,2.71,813
1007,2020-09-18,30,2020-07-23T12:48:00,1595522880,1,2.72,272
1008,2020-09-18,30,2020-07-23T13:49:00,1595526540,1,2.95,295
1009,2020-09-18,30,2020-07-23T13:55:00,1595526900,1,2.96,296
1010,2020-09-18,30,2020-07-23T13:59:00,1595527140,1,2.88,288
1011,2020-09-18,30,2020-07-23T14:11:00,1595527860,1,2.92,292
1012,2020-09-18,30,2020-07-23T14:13:00,1595527980,36,3,10800
1013,2020-09-18,30,2020-07-23T14:25:00,1595528700,6,2.916667,1750
1014,2020-09-18,30,2020-07-23T14:27:00,1595528820,5,2.89,1445
1015,2020-09-18,30,2020-07-23T14:32:00,1595529120,1,2.85,285
1016,2020-09-18,30,2020-07-23T14:45:00,1595529900,4,2.88,1152
1017,2020-09-18,30,2020-07-23T15:12:00,1595531520,1,2.88,288
1018,2020-09-18,30,2020-07-23T15:47:00,1595533620,5,2.89,1445
1019,2020-09-18,30,2020-07-24T09:30:00,1595597400,7,3.114286,2180
1020,2020-09-18,30,2020-07-24T09:34:00,1595597640,2,3.45,690
1021,2020-09-18,30,2020-07-24T09:39:00,1595597940,5,3.6,1800
1022,2020-09-18,30,2020-07-24T09:41:00,1595598060,2,3.47,694
1023,2020-09-18,30,2020-07-24T09:42:00,1595598120,1,3.55,355
1024,2020-09-18,30,2020-07-24T09:50:00,1595598600,3,3.533333,1060
1025,2020-09-18,30,2020-07-24T09:51:00,1595598660,2,3.6,720
1026,2020-09-18,30,2020-07-24T09:52:00,1595598720,1,3.6,360
1027,2020-09-18,30,2020-07-24T09:53:00,1595598780,2,3.61,722
1028,2020-09-18,30,2020-07-24T09:55:00,1595598900,1,3.43,343
1029,2020-09-18,30,2020-07-24T10:00:00,1595599200,1,3.32,332
1030,2020-09-18,30,2020-07-24T10:33:00,1595601180,34,3.4,11560
1031,2020-09-18,30,2020-07-24T10:35:00,1595601300,81,3.4,27540
1032,2020-09-18,30,2020-07-24T11:49:00,1595605740,5,3.21,1605
1033,2020-09-18,30,2020-07-24T12:27:00,1595608020,1,3.33,333
1034,2020-09-18,30,2020-07-24T14:09:00,1595614140,4,3.24,1296
1035,2020-09-18,30,2020-07-24T14:29:00,1595615340,3,3.25,975
1036,2020-09-18,30,2020-07-24T15:02:00,1595617320,4,3.29,1316
1037,2020-09-18,30,2020-07-24T15:27:00,1595618820,20,3.1,6200
1038,2020-09-18,30,2020-07-24T15:44:00,1595619840,20,3.2,6400
1039,2020-09-18,30,2020-07-27T09:43:00,1595857380,2,3.4,680
1040,2020-09-18,30,2020-07-27T09:46:00,1595857560,1,3.34,334
1041,2020-09-18,30,2020-07-27T10:35:00,1595860500,10,3.35,3350
1042,2020-09-18,30,2020-07-27T10:38:00,1595860680,40,3.3,13200
1043,2020-09-18,30,2020-07-27T10:55:00,1595861700,3,3.27,981
1044,2020-09-18,30,2020-07-27T11:18:00,1595863080,7,3.35,2345
1045,2020-09-18,30,2020-07-27T11:38:00,1595864280,1,3.45,345
1046,2020-09-18,30,2020-07-27T11:44:00,1595864640,100,3.3735,33735
1047,2020-09-18,30,2020-07-27T12:11:00,1595866260,1,3.3,330
1048,2020-09-18,30,2020-07-27T12:23:00,1595866980,1,3.25,325
1049,2020-09-18,30,2020-07-27T12:35:00,1595867700,10,3.25,3250
1050,2020-09-18,30,2020-07-27T13:03:00,1595869380,4,3.2625,1305
1051,2020-09-18,30,2020-07-27T13:04:00,1595869440,1,3.25,325
1052,2020-09-18,30,2020-07-27T13:06:00,1595869560,1,3.25,325
1053,2020-09-18,30,2020-07-27T13:09:00,1595869740,2,3.25,650
1054,2020-09-18,30,2020-07-27T14:00:00,1595872800,10,3.25,3250
1055,2020-09-18,30,2020-07-27T14:07:00,1595873220,1,3.27,327
1056,2020-09-18,30,2020-07-27T14:20:00,1595874000,1,3.19,319
1057,2020-09-18,30,2020-07-27T14:49:00,1595875740,1,3.25,325
1058,2020-09-18,30,2020-07-27T15:14:00,1595877240,2,3.2,640
1059,2020-09-18,30,2020-07-27T15:35:00,1595878500,2,3.27,654
1060,2020-09-18,30,2020-07-27T15:39:00,1595878740,1,3.27,327
1061,2020-09-18,30,2020-07-28T09:30:00,1595943000,66,3.265,21549
1062,2020-09-18,30,2020-07-28T09:33:00,1595943180,7,3.37,2359
1063,2020-09-18,30,2020-07-28T09:41:00,1595943660,1,3.32,332
1064,2020-09-18,30,2020-07-28T10:05:00,1595945100,1,3.54,354
1065,2020-09-18,30,2020-07-28T10:06:00,1595945160,1,3.6,360
1066,2020-09-18,30,2020-07-28T10:35:00,1595946900,4,3.4,1360
1067,2020-09-18,30,2020-07-28T10:36:00,1595946960,18,3.4,6120
1068,2020-09-18,30,2020-07-28T10:37:00,1595947020,15,3.4,5100
1069,2020-09-18,30,2020-07-28T10:38:00,1595947080,8,3.4,2720
1070,2020-09-18,30,2020-07-28T10:39:00,1595947140,24,3.4,8160
1071,2020-09-18,30,2020-07-28T10:41:00,1595947260,8,3.4,2720
1072,2020-09-18,30,2020-07-28T10:55:00,1595948100,18,3.4,6120
1073,2020-09-18,30,2020-07-28T11:03:00,1595948580,1,3.4,340
1074,2020-09-18,30,2020-07-28T11:31:00,1595950260,2,3.43,686
1075,2020-09-18,30,2020-07-28T11:39:00,1595950740,13,3.43,4459
1076,2020-09-18,30,2020-07-28T11:42:00,1595950920,5,3.416,1708
1077,2020-09-18,30,2020-07-28T11:58:00,1595951880,1,3.49,349
1078,2020-09-18,30,2020-07-28T12:03:00,1595952180,10,3.5,3500
1079,2020-09-18,30,2020-07-28T12:13:00,1595952780,1,3.5,350
1080,2020-09-18,30,2020-07-28T12:21:00,1595953260,1,3.48,348
1081,2020-09-18,30,2020-07-28T14:44:00,1595961840,3,3.5,1050
1082,2020-09-18,30,2020-07-28T14:56:00,1595962560,4,3.52,1408
1083,2020-09-18,30,2020-07-29T09:34:00,1596029640,1,3.45,345
1084,2020-09-18,30,2020-07-29T10:32:00,1596033120,1,3.48,348
1085,2020-09-18,30,2020-07-29T10:40:00,1596033600,1,3.4,340
1086,2020-09-18,30,2020-07-29T12:04:00,1596038640,10,3.49,3490
1087,2020-09-18,30,2020-07-29T12:55:00,1596041700,1,3.57,357
1088,2020-09-18,30,2020-07-29T13:16:00,1596042960,2,3.55,710
1089,2020-09-18,30,2020-07-29T13:35:00,1596044100,2,3.57,714
1090,2020-09-18,30,2020-07-29T14:00:00,1596045600,2,3.43,686
1091,2020-09-18,30,2020-07-29T14:22:00,1596046920,2,3.62,724
1092,2020-09-18,30,2020-07-29T14:25:00,1596047100,1,3.65,365
1093,2020-09-18,30,2020-07-29T14:36:00,1596047760,2,3.6,720
1094,2020-09-18,30,2020-07-29T14:49:00,1596048540,2,3.55,710
1095,2020-09-18,30,2020-07-29T14:50:00,1596048600,4,3.55,1420
1096,2020-09-18,30,2020-07-29T15:00:00,1596049200,1,3.6,360
1097,2020-09-18,30,2020-07-30T09:31:00,1596115860,1,3.59,359
1098,2020-09-18,30,2020-07-30T09:34:00,1596116040,1,3.5,350
1099,2020-09-18,30,2020-07-30T11:14:00,1596122040,3,3.62,1086
1100,2020-09-18,30,2020-07-30T11:21:00,1596122460,1,3.57,357
1101,2020-09-18,30,2020-07-30T11:33:00,1596123180,5,3.49,1745
1102,2020-09-18,30,2020-07-30T12:10:00,1596125400,1,3.4,340
1103,2020-09-18,30,2020-07-30T13:36:00,1596130560,1,3.39,339
1104,2020-09-18,30,2020-07-30T14:57:00,1596135420,3,3.35,1005
1105,2020-09-18,30,2020-07-31T09:30:00,1596202200,1,3.31,331
1106,2020-09-18,30,2020-07-31T09:34:00,1596202440,2,3.35,670
1107,2020-09-18,30,2020-07-31T10:06:00,1596204360,3,3.313333,994
1108,2020-09-18,30,2020-07-31T10:10:00,1596204600,1,3.5,350
1109,2020-09-18,30,2020-07-31T10:14:00,1596204840,1650,3.4,561000
1110,2020-09-18,30,2020-07-31T10:28:00,1596205680,3,3.35,1005
1111,2020-09-18,30,2020-07-31T10:35:00,1596206100,1,3.31,331
1112,2020-09-18,30,2020-07-31T11:05:00,1596207900,1,3.15,315
1113,2020-09-18,30,2020-07-31T11:06:00,1596207960,1,3.15,315
