ID,ExpiryDate,Strike,DateAndTime,Timestamp,Volume,VWAP,IntervalTotalCost
3868,2020-08-07,67,2020-07-14T09:35:00,1594733700,2,3.85,770
3869,2020-08-07,67,2020-07-14T09:50:00,1594734600,4,3.5625,1425
3870,2020-08-07,67,2020-07-14T09:55:00,1594734900,3,3.883333,1165
3871,2020-08-07,67,2020-07-14T10:10:00,1594735800,9,3.3,2970
3872,2020-08-07,67,2020-07-14T10:15:00,1594736100,3,3.1,930
3873,2020-08-07,67,2020-07-14T10:20:00,1594736400,2,3.1,620
3874,2020-08-07,67,2020-07-14T11:00:00,1594738800,2,3.92,784
3875,2020-08-07,67,2020-07-14T12:00:00,1594742400,1,3.95,395
3876,2020-08-07,67,2020-07-14T12:05:00,1594742700,3,3.83,1149
3877,2020-08-07,67,2020-07-14T13:00:00,1594746000,2,4,800
3878,2020-08-07,67,2020-07-14T14:10:00,1594750200,1,4.4,440
3879,2020-08-07,67,2020-07-14T14:25:00,1594751100,1,4.63,463
3880,2020-08-07,67,2020-07-14T14:45:00,1594752300,1,4.31,431
3881,2020-08-07,67,2020-07-15T09:30:00,1594819800,11,3.427273,3770
3882,2020-08-07,67,2020-07-15T09:40:00,1594820400,1,3.55,355
3883,2020-08-07,67,2020-07-15T10:05:00,1594821900,1,4.3,430
3884,2020-08-07,67,2020-07-15T12:20:00,1594830000,1,3.2,320
3885,2020-08-07,67,2020-07-15T13:30:00,1594834200,2,3.51,702
3886,2020-08-07,67,2020-07-16T09:45:00,1594907100,1,3.3,330
3887,2020-08-07,67,2020-07-16T11:00:00,1594911600,1,2.78,278
3888,2020-08-07,67,2020-07-16T13:10:00,1594919400,4,3.05,1220
3889,2020-08-07,67,2020-07-16T13:45:00,1594921500,1,3,300
3890,2020-08-07,67,2020-07-17T10:00:00,1594994400,1,2.29,229
3891,2020-08-07,67,2020-07-17T10:05:00,1594994700,1,2.27,227
3892,2020-08-07,67,2020-07-17T10:30:00,1594996200,1,2,200
3893,2020-08-07,67,2020-07-17T11:40:00,1595000400,2,1.91,382
3894,2020-08-07,67,2020-07-17T12:05:00,1595001900,5,2.046,1023
3895,2020-08-07,67,2020-07-17T12:55:00,1595004900,2,1.96,392
3896,2020-08-07,67,2020-07-17T13:35:00,1595007300,1,1.9,190
3897,2020-08-07,67,2020-07-17T14:10:00,1595009400,2,1.85,370
3898,2020-08-07,67,2020-07-17T14:25:00,1595010300,1,1.8,180
3899,2020-08-07,67,2020-07-17T15:25:00,1595013900,1,1.72,172
3900,2020-08-07,67,2020-07-17T15:40:00,1595014800,1,1.75,175
3901,2020-08-07,67,2020-07-20T09:30:00,1595251800,2,2.27,454
3902,2020-08-07,67,2020-07-20T09:35:00,1595252100,3,2.3,690
3903,2020-08-07,67,2020-07-20T09:40:00,1595252400,5,2.3,1150
3904,2020-08-07,67,2020-07-20T09:45:00,1595252700,1,2.66,266
3905,2020-08-07,67,2020-07-20T09:50:00,1595253000,3,2.843333,853
3906,2020-08-07,67,2020-07-20T09:55:00,1595253300,14,3.1,4340
3907,2020-08-07,67,2020-07-20T10:00:00,1595253600,1,3.1,310
3908,2020-08-07,67,2020-07-20T10:20:00,1595254800,6,3.47,2082
3909,2020-08-07,67,2020-07-20T10:45:00,1595256300,1,3.61,361
3910,2020-08-07,67,2020-07-20T10:55:00,1595256900,4,3.6,1440
3911,2020-08-07,67,2020-07-20T11:20:00,1595258400,4,3.25,1300
3912,2020-08-07,67,2020-07-20T11:40:00,1595259600,20,3.4,6800
3913,2020-08-07,67,2020-07-20T13:45:00,1595267100,40,3.35,13400
3914,2020-08-07,67,2020-07-20T14:25:00,1595269500,3,3.35,1005
3915,2020-08-07,67,2020-07-20T14:45:00,1595270700,1,3.45,345
3916,2020-08-07,67,2020-07-20T15:05:00,1595271900,2,3.5,700
3917,2020-08-07,67,2020-07-20T15:35:00,1595273700,2,3.7,740
3918,2020-08-07,67,2020-07-21T09:30:00,1595338200,2,3.375,675
3919,2020-08-07,67,2020-07-21T09:35:00,1595338500,1,2.85,285
3920,2020-08-07,67,2020-07-21T09:40:00,1595338800,2,2.73,546
3921,2020-08-07,67,2020-07-21T09:45:00,1595339100,3,2.736667,821
3922,2020-08-07,67,2020-07-21T09:50:00,1595339400,1,2.8,280
3923,2020-08-07,67,2020-07-21T09:55:00,1595339700,3,3,900
3924,2020-08-07,67,2020-07-21T10:20:00,1595341200,1,3,300
3925,2020-08-07,67,2020-07-21T10:25:00,1595341500,4,2.9625,1185
3926,2020-08-07,67,2020-07-21T13:30:00,1595352600,8,3.1,2480
3927,2020-08-07,67,2020-07-21T14:25:00,1595355900,1,3.18,318
3928,2020-08-07,67,2020-07-22T09:30:00,1595424600,1,2.93,293
3929,2020-08-07,67,2020-07-22T09:50:00,1595425800,20,3.1,6200
3930,2020-08-07,67,2020-07-22T10:05:00,1595426700,3,3.2,960
3931,2020-08-07,67,2020-07-22T10:15:00,1595427300,1,3.2,320
3932,2020-08-07,67,2020-07-22T10:45:00,1595429100,1,3.29,329
3933,2020-08-07,67,2020-07-22T10:50:00,1595429400,4,2.93,1172
3934,2020-08-07,67,2020-07-22T11:15:00,1595430900,2,3.015,603
3935,2020-08-07,67,2020-07-22T13:10:00,1595437800,1,3.25,325
3936,2020-08-07,67,2020-07-22T13:25:00,1595438700,10,3.25,3250
3937,2020-08-07,67,2020-07-22T13:35:00,1595439300,15,3,4500
3938,2020-08-07,67,2020-07-22T13:40:00,1595439600,50,3.05,15250
3939,2020-08-07,67,2020-07-22T15:30:00,1595446200,50,2.85,14250
3940,2020-08-07,67,2020-07-22T15:40:00,1595446800,50,2.85,14250
3941,2020-08-07,67,2020-07-23T09:30:00,1595511000,7,2.98,2086
3942,2020-08-07,67,2020-07-23T10:35:00,1595514900,2,2.95,590
3943,2020-08-07,67,2020-07-23T10:40:00,1595515200,3,2.8,840
3944,2020-08-07,67,2020-07-23T11:00:00,1595516400,1,2.7,270
3945,2020-08-07,67,2020-07-23T11:05:00,1595516700,10,2.62,2620
3946,2020-08-07,67,2020-07-23T11:45:00,1595519100,3,2.41,723
3947,2020-08-07,67,2020-07-23T11:55:00,1595519700,2,2.39,478
3948,2020-08-07,67,2020-07-23T12:30:00,1595521800,4,2.05,820
3949,2020-08-07,67,2020-07-23T12:45:00,1595522700,8,2.1,1680
3950,2020-08-07,67,2020-07-23T13:05:00,1595523900,3,2.12,636
3951,2020-08-07,67,2020-07-23T13:10:00,1595524200,3,2.1,630
3952,2020-08-07,67,2020-07-23T13:35:00,1595525700,1,1.87,187
3953,2020-08-07,67,2020-07-23T13:55:00,1595526900,2,1.75,350
3954,2020-08-07,67,2020-07-23T14:05:00,1595527500,2,1.61,322
3955,2020-08-07,67,2020-07-23T14:10:00,1595527800,1,1.55,155
3956,2020-08-07,67,2020-07-23T14:15:00,1595528100,1,1.45,145
3957,2020-08-07,67,2020-07-23T14:30:00,1595529000,1,1.55,155
3958,2020-08-07,67,2020-07-23T14:55:00,1595530500,2,1.76,352
3959,2020-08-07,67,2020-07-23T15:30:00,1595532600,8,1.7,1360
3960,2020-08-07,67,2020-07-24T09:35:00,1595597700,12,1.45,1740
3961,2020-08-07,67,2020-07-24T09:40:00,1595598000,4,1.17,468
3962,2020-08-07,67,2020-07-24T09:45:00,1595598300,3,1.26,378
3963,2020-08-07,67,2020-07-24T09:50:00,1595598600,1,1.18,118
3964,2020-08-07,67,2020-07-24T11:05:00,1595603100,1,1.68,168
3965,2020-08-07,67,2020-07-24T12:25:00,1595607900,4,1.49,596
3966,2020-08-07,67,2020-07-24T14:20:00,1595614800,1,1.55,155
3967,2020-08-07,67,2020-07-24T15:35:00,1595619300,1,1.44,144
3968,2020-08-07,67,2020-07-24T15:40:00,1595619600,5,1.42,710
3969,2020-08-07,67,2020-07-27T09:35:00,1595856900,4,1.65,660
3970,2020-08-07,67,2020-07-27T09:40:00,1595857200,20,1.65,3300
3971,2020-08-07,67,2020-07-27T09:45:00,1595857500,4,1.55,620
3972,2020-08-07,67,2020-07-27T09:50:00,1595857800,3,1.57,471
3973,2020-08-07,67,2020-07-27T09:55:00,1595858100,10,1.53,1530
3974,2020-08-07,67,2020-07-27T10:00:00,1595858400,1,1.6,160
3975,2020-08-07,67,2020-07-27T10:35:00,1595860500,17,1.808235,3074
3976,2020-08-07,67,2020-07-27T11:05:00,1595862300,1,1.7,170
3977,2020-08-07,67,2020-07-27T11:10:00,1595862600,10,1.625,1625
3978,2020-08-07,67,2020-07-27T11:25:00,1595863500,1,1.52,152
3979,2020-08-07,67,2020-07-27T11:30:00,1595863800,2,1.5,300
3980,2020-08-07,67,2020-07-27T11:35:00,1595864100,5,1.5,750
3981,2020-08-07,67,2020-07-27T11:45:00,1595864700,13,1.4915385,1939
3982,2020-08-07,67,2020-07-27T11:50:00,1595865000,25,1.5,3750
3983,2020-08-07,67,2020-07-27T12:40:00,1595868000,2,1.48,296
3984,2020-08-07,67,2020-07-27T12:55:00,1595868900,1,1.49,149
3985,2020-08-07,67,2020-07-27T13:25:00,1595870700,9,1.6,1440
3986,2020-08-07,67,2020-07-27T13:35:00,1595871300,4,1.5725,629
3987,2020-08-07,67,2020-07-27T13:40:00,1595871600,1,1.55,155
3988,2020-08-07,67,2020-07-27T13:50:00,1595872200,1,1.52,152
3989,2020-08-07,67,2020-07-27T14:30:00,1595874600,1,1.59,159
3990,2020-08-07,67,2020-07-27T15:10:00,1595877000,3,1.78,534
3991,2020-08-07,67,2020-07-27T15:35:00,1595878500,10,1.748,1748
3992,2020-08-07,67,2020-07-27T15:40:00,1595878800,9,1.737778,1564
3993,2020-08-07,67,2020-07-27T15:50:00,1595879400,10,1.77,1770
3994,2020-08-07,67,2020-07-27T15:55:00,1595879700,1,1.8,180
3995,2020-08-07,67,2020-07-28T09:35:00,1595943300,9,2.583333,2325
3996,2020-08-07,67,2020-07-28T09:40:00,1595943600,6,3.05,1830
3997,2020-08-07,67,2020-07-28T09:45:00,1595943900,9,2.873333,2586
3998,2020-08-07,67,2020-07-28T09:50:00,1595944200,18,2.604444,4688
3999,2020-08-07,67,2020-07-28T09:55:00,1595944500,17,2.554706,4343
4000,2020-08-07,67,2020-07-28T10:00:00,1595944800,4,2.62,1048
4001,2020-08-07,67,2020-07-28T10:05:00,1595945100,1,2.61,261
4002,2020-08-07,67,2020-07-28T10:10:00,1595945400,3,2.47,741
4003,2020-08-07,67,2020-07-28T10:15:00,1595945700,2,2.47,494
4004,2020-08-07,67,2020-07-28T10:20:00,1595946000,20,2.57,5140
4005,2020-08-07,67,2020-07-28T10:25:00,1595946300,2,2.77,554
4006,2020-08-07,67,2020-07-28T10:30:00,1595946600,2,2.65,530
4007,2020-08-07,67,2020-07-28T10:35:00,1595946900,102,2.741471,27963
4008,2020-08-07,67,2020-07-28T10:40:00,1595947200,1,2.78,278
4009,2020-08-07,67,2020-07-28T11:15:00,1595949300,1,2.6,260
4010,2020-08-07,67,2020-07-28T11:25:00,1595949900,2,2.6,520
4011,2020-08-07,67,2020-07-28T11:30:00,1595950200,7,2.748571,1924
4012,2020-08-07,67,2020-07-28T11:40:00,1595950800,6,2.783333,1670
4013,2020-08-07,67,2020-07-28T11:45:00,1595951100,1,2.8,280
4014,2020-08-07,67,2020-07-28T11:50:00,1595951400,2,2.77,554
4015,2020-08-07,67,2020-07-28T11:55:00,1595951700,2,2.57,514
4016,2020-08-07,67,2020-07-28T12:00:00,1595952000,10,2.56,2560
4017,2020-08-07,67,2020-07-28T12:10:00,1595952600,1,2.56,256
4018,2020-08-07,67,2020-07-28T12:20:00,1595953200,2,2.63,526
4019,2020-08-07,67,2020-07-28T12:25:00,1595953500,4,2.66,1064
4020,2020-08-07,67,2020-07-28T12:30:00,1595953800,3,2.63,789
4021,2020-08-07,67,2020-07-28T12:45:00,1595954700,2,2.59,518
4022,2020-08-07,67,2020-07-28T12:50:00,1595955000,15,2.61,3915
4023,2020-08-07,67,2020-07-28T13:10:00,1595956200,3,2.56,768
4024,2020-08-07,67,2020-07-28T13:20:00,1595956800,1,2.56,256
4025,2020-08-07,67,2020-07-28T13:30:00,1595957400,2,2.44,488
4026,2020-08-07,67,2020-07-28T13:50:00,1595958600,1,2.38,238
4027,2020-08-07,67,2020-07-28T13:55:00,1595958900,5,2.334,1167
4028,2020-08-07,67,2020-07-28T14:00:00,1595959200,1,2.3,230
4029,2020-08-07,67,2020-07-28T14:30:00,1595961000,1,1.94,194
4030,2020-08-07,67,2020-07-28T14:35:00,1595961300,1,1.93,193
4031,2020-08-07,67,2020-07-28T14:55:00,1595962500,7,1.917143,1342
4032,2020-08-07,67,2020-07-28T15:00:00,1595962800,4,1.84,736
4033,2020-08-07,67,2020-07-28T15:05:00,1595963100,1,1.8,180
4034,2020-08-07,67,2020-07-28T15:10:00,1595963400,1,1.78,178
4035,2020-08-07,67,2020-07-28T15:20:00,1595964000,2,1.85,370
4036,2020-08-07,67,2020-07-28T15:25:00,1595964300,1,1.85,185
4037,2020-08-07,67,2020-07-28T15:30:00,1595964600,11,1.751818,1927
4038,2020-08-07,67,2020-07-28T15:35:00,1595964900,1,1.77,177
4039,2020-08-07,67,2020-07-28T15:55:00,1595966100,1,1.77,177
4040,2020-08-07,67,2020-07-29T09:30:00,1596029400,17,2.457647,4178
4041,2020-08-07,67,2020-07-29T09:35:00,1596029700,16,2.7275,4364
4042,2020-08-07,67,2020-07-29T09:40:00,1596030000,16,2.4875,3980
4043,2020-08-07,67,2020-07-29T09:45:00,1596030300,5,2.292,1146
4044,2020-08-07,67,2020-07-29T09:50:00,1596030600,10,2.2,2200
4045,2020-08-07,67,2020-07-29T09:55:00,1596030900,26,2.288462,5950
4046,2020-08-07,67,2020-07-29T10:00:00,1596031200,20,2.36,4720
4047,2020-08-07,67,2020-07-29T10:15:00,1596032100,5,2.32,1160
4048,2020-08-07,67,2020-07-29T10:30:00,1596033000,3,2.44,732
4049,2020-08-07,67,2020-07-29T10:40:00,1596033600,32,2.52625,8084
4050,2020-08-07,67,2020-07-29T10:50:00,1596034200,7,2.33,1631
4051,2020-08-07,67,2020-07-29T11:00:00,1596034800,3,2.616667,785
4052,2020-08-07,67,2020-07-29T11:05:00,1596035100,7,2.642857,1850
4053,2020-08-07,67,2020-07-29T11:10:00,1596035400,24,2.73125,6555
4054,2020-08-07,67,2020-07-29T11:15:00,1596035700,1,2.74,274
4055,2020-08-07,67,2020-07-29T11:20:00,1596036000,2,2.63,526
4056,2020-08-07,67,2020-07-29T11:50:00,1596037800,5,2.77,1385
4057,2020-08-07,67,2020-07-29T12:10:00,1596039000,6,2.568333,1541
4058,2020-08-07,67,2020-07-29T12:25:00,1596039900,7,2.64,1848
4059,2020-08-07,67,2020-07-29T12:30:00,1596040200,2,2.57,514
4060,2020-08-07,67,2020-07-29T12:35:00,1596040500,2,2.72,544
4061,2020-08-07,67,2020-07-29T12:50:00,1596041400,11,2.748182,3023
4062,2020-08-07,67,2020-07-29T12:55:00,1596041700,4,2.7025,1081
4063,2020-08-07,67,2020-07-29T13:00:00,1596042000,2,2.66,532
4064,2020-08-07,67,2020-07-29T13:10:00,1596042600,1,2.66,266
4065,2020-08-07,67,2020-07-29T13:45:00,1596044700,3,2.536667,761
4066,2020-08-07,67,2020-07-29T13:50:00,1596045000,1,2.56,256
4067,2020-08-07,67,2020-07-29T14:05:00,1596045900,2,2.5,500
4068,2020-08-07,67,2020-07-29T14:10:00,1596046200,5,2.666,1333
4069,2020-08-07,67,2020-07-29T14:25:00,1596047100,7,2.61,1827
4070,2020-08-07,67,2020-07-29T14:30:00,1596047400,11,2.697273,2967
4071,2020-08-07,67,2020-07-29T14:40:00,1596048000,2,2.785,557
4072,2020-08-07,67,2020-07-29T14:45:00,1596048300,10,2.72,2720
4073,2020-08-07,67,2020-07-29T14:50:00,1596048600,1,2.7,270
4074,2020-08-07,67,2020-07-29T14:55:00,1596048900,1,2.6,260
4075,2020-08-07,67,2020-07-29T15:05:00,1596049500,4,2.62,1048
4076,2020-08-07,67,2020-07-29T15:10:00,1596049800,4,2.6125,1045
4077,2020-08-07,67,2020-07-29T15:15:00,1596050100,1,2.75,275
4078,2020-08-07,67,2020-07-29T15:20:00,1596050400,3,2.786667,836
4079,2020-08-07,67,2020-07-29T15:45:00,1596051900,1,2.62,262
4080,2020-08-07,67,2020-07-29T15:55:00,1596052500,25,2.6812,6703
4081,2020-08-07,67,2020-07-30T09:30:00,1596115800,9,2.424444,2182
4082,2020-08-07,67,2020-07-30T09:35:00,1596116100,27,2.2,5940
4083,2020-08-07,67,2020-07-30T09:40:00,1596116400,22,2.217273,4878
4084,2020-08-07,67,2020-07-30T09:45:00,1596116700,9,2.083333,1875
4085,2020-08-07,67,2020-07-30T09:50:00,1596117000,47,1.787234,8400
4086,2020-08-07,67,2020-07-30T09:55:00,1596117300,2,1.42,284
4087,2020-08-07,67,2020-07-30T10:00:00,1596117600,1,1.55,155
4088,2020-08-07,67,2020-07-30T10:05:00,1596117900,1,1.69,169
4089,2020-08-07,67,2020-07-30T10:10:00,1596118200,2,1.725,345
4090,2020-08-07,67,2020-07-30T10:20:00,1596118800,5,1.55,775
4091,2020-08-07,67,2020-07-30T10:25:00,1596119100,2,1.64,328
4092,2020-08-07,67,2020-07-30T10:30:00,1596119400,14,1.855,2597
4093,2020-08-07,67,2020-07-30T10:35:00,1596119700,6,1.84,1104
4094,2020-08-07,67,2020-07-30T10:45:00,1596120300,2,1.7,340
4095,2020-08-07,67,2020-07-30T10:50:00,1596120600,2,1.605,321
4096,2020-08-07,67,2020-07-30T10:55:00,1596120900,4,1.735,694
4097,2020-08-07,67,2020-07-30T11:10:00,1596121800,7,1.65,1155
4098,2020-08-07,67,2020-07-30T11:15:00,1596122100,1,1.6,160
4099,2020-08-07,67,2020-07-30T11:20:00,1596122400,5,1.804,902
4100,2020-08-07,67,2020-07-30T11:40:00,1596123600,4,1.88,752
4101,2020-08-07,67,2020-07-30T12:00:00,1596124800,16,2.156875,3451
4102,2020-08-07,67,2020-07-30T12:05:00,1596125100,2,2.15,430
4103,2020-08-07,67,2020-07-30T12:15:00,1596125700,10,2.2,2200
4104,2020-08-07,67,2020-07-30T12:20:00,1596126000,1,2.05,205
4105,2020-08-07,67,2020-07-30T12:25:00,1596126300,1,1.99,199
4106,2020-08-07,67,2020-07-30T12:30:00,1596126600,2,2.045,409
4107,2020-08-07,67,2020-07-30T12:35:00,1596126900,6,1.94,1164
4108,2020-08-07,67,2020-07-30T12:40:00,1596127200,3,2.06,618
4109,2020-08-07,67,2020-07-30T12:50:00,1596127800,20,2.11,4220
4110,2020-08-07,67,2020-07-30T13:35:00,1596130500,1,2.08,208
4111,2020-08-07,67,2020-07-30T13:45:00,1596131100,2,2.155,431
4112,2020-08-07,67,2020-07-30T13:50:00,1596131400,5,2.274,1137
4113,2020-08-07,67,2020-07-30T13:55:00,1596131700,1,2.25,225
4114,2020-08-07,67,2020-07-30T14:30:00,1596133800,16,2.3025,3684
4115,2020-08-07,67,2020-07-30T14:40:00,1596134400,1,2.35,235
4116,2020-08-07,67,2020-07-30T14:45:00,1596134700,2,2.29,458
4117,2020-08-07,67,2020-07-30T15:15:00,1596136500,1,2.2,220
4118,2020-08-07,67,2020-07-30T15:30:00,1596137400,15,2.2,3300
4119,2020-08-07,67,2020-07-30T15:35:00,1596137700,3,2.18,654
4120,2020-08-07,67,2020-07-30T15:50:00,1596138600,4,2.19,876
4121,2020-08-07,67,2020-07-31T09:30:00,1596202200,21,2.42381,5090
4122,2020-08-07,67,2020-07-31T09:35:00,1596202500,39,2.933846,11442
4123,2020-08-07,67,2020-07-31T09:40:00,1596202800,57,3.312281,18880
4124,2020-08-07,67,2020-07-31T09:45:00,1596203100,59,3.843559,22677
4125,2020-08-07,67,2020-07-31T09:50:00,1596203400,32,3.441875,11014
4126,2020-08-07,67,2020-07-31T09:55:00,1596203700,49,3.136327,15368
4127,2020-08-07,67,2020-07-31T10:00:00,1596204000,14,3.035,4249
4128,2020-08-07,67,2020-07-31T10:05:00,1596204300,17,2.981765,5069
4129,2020-08-07,67,2020-07-31T10:10:00,1596204600,29,2.688621,7797
4130,2020-08-07,67,2020-07-31T10:15:00,1596204900,56,2.793571,15644
4131,2020-08-07,67,2020-07-31T10:20:00,1596205200,24,2.716667,6520
4132,2020-08-07,67,2020-07-31T10:25:00,1596205500,39,2.859744,11153
4133,2020-08-07,67,2020-07-31T10:30:00,1596205800,15,3,4500
4134,2020-08-07,67,2020-07-31T10:35:00,1596206100,9,3.287778,2959
4135,2020-08-07,67,2020-07-31T10:40:00,1596206400,39,2.983333,11635
4136,2020-08-07,67,2020-07-31T10:45:00,1596206700,16,2.798125,4477
4137,2020-08-07,67,2020-07-31T10:50:00,1596207000,6,2.728333,1637
4138,2020-08-07,67,2020-07-31T10:55:00,1596207300,61,2.655738,16200
4139,2020-08-07,67,2020-07-31T11:05:00,1596207900,1,2.9,290
4140,2020-08-07,67,2020-07-31T11:10:00,1596208200,5,2.988,1494
4141,2020-08-07,67,2020-07-31T11:15:00,1596208500,1,2.99,299
4142,2020-08-07,67,2020-07-31T11:20:00,1596208800,2,2.89,578
4143,2020-08-07,67,2020-07-31T11:25:00,1596209100,4,2.7825,1113
4144,2020-08-07,67,2020-07-31T11:35:00,1596209700,18,2.877778,5180
4145,2020-08-07,67,2020-07-31T11:40:00,1596210000,3,2.85,855
4146,2020-08-07,67,2020-07-31T11:45:00,1596210300,5,2.854,1427
4147,2020-08-07,67,2020-07-31T11:50:00,1596210600,16,2.85125,4562
4148,2020-08-07,67,2020-07-31T11:55:00,1596210900,3,2.74,822
4149,2020-08-07,67,2020-07-31T12:00:00,1596211200,2,2.7,540
4150,2020-08-07,67,2020-07-31T12:05:00,1596211500,1,2.76,276
4151,2020-08-07,67,2020-07-31T12:10:00,1596211800,5,2.616,1308
4152,2020-08-07,67,2020-07-31T12:15:00,1596212100,9,2.623333,2361
4153,2020-08-07,67,2020-07-31T12:20:00,1596212400,2,2.61,522
4154,2020-08-07,67,2020-07-31T12:25:00,1596212700,2,2.55,510
4155,2020-08-07,67,2020-07-31T12:30:00,1596213000,3,2.5,750
4156,2020-08-07,67,2020-07-31T12:35:00,1596213300,8,2.38125,1905
4157,2020-08-07,67,2020-07-31T12:40:00,1596213600,4,2.26,904
4158,2020-08-07,67,2020-07-31T12:45:00,1596213900,8,2.22,1776
4159,2020-08-07,67,2020-07-31T12:50:00,1596214200,1,2.15,215
4160,2020-08-07,67,2020-07-31T12:55:00,1596214500,4,2.125,850
4161,2020-08-07,67,2020-07-31T13:00:00,1596214800,6,2.25,1350
4162,2020-08-07,67,2020-07-31T13:05:00,1596215100,1,2.28,228
4163,2020-08-07,67,2020-07-31T13:10:00,1596215400,3,2.293333,688
4164,2020-08-07,67,2020-07-31T13:15:00,1596215700,2,2.23,446
4165,2020-08-07,67,2020-07-31T13:25:00,1596216300,4,2.36,944
4166,2020-08-07,67,2020-07-31T13:30:00,1596216600,2,2.39,478
4167,2020-08-07,67,2020-07-31T13:50:00,1596217800,1,2.5,250
4168,2020-08-07,67,2020-07-31T13:55:00,1596218100,1,2.5,250
4169,2020-08-07,67,2020-07-31T14:00:00,1596218400,10,2.517,2517
4170,2020-08-07,67,2020-07-31T14:10:00,1596219000,2,2.5,500
4171,2020-08-07,67,2020-07-31T14:15:00,1596219300,28,2.441071,6835
4172,2020-08-07,67,2020-07-31T14:20:00,1596219600,26,2.484615,6460
4173,2020-08-07,67,2020-07-31T14:25:00,1596219900,1,2.56,256
4174,2020-08-07,67,2020-07-31T14:30:00,1596220200,9,2.826667,2544
4175,2020-08-07,67,2020-07-31T14:35:00,1596220500,23,2.823913,6495
4176,2020-08-07,67,2020-07-31T14:40:00,1596220800,19,2.891053,5493
4177,2020-08-07,67,2020-07-31T14:45:00,1596221100,14,2.940714,4117
4178,2020-08-07,67,2020-07-31T14:50:00,1596221400,3,2.976667,893
4179,2020-08-07,67,2020-07-31T14:55:00,1596221700,27,2.951852,7970
4180,2020-08-07,67,2020-07-31T15:00:00,1596222000,5,2.906,1453
4181,2020-08-07,67,2020-07-31T15:05:00,1596222300,15,3.020667,4531
4182,2020-08-07,67,2020-07-31T15:15:00,1596222900,1,2.85,285
4183,2020-08-07,67,2020-07-31T15:20:00,1596223200,18,3.090556,5563
4184,2020-08-07,67,2020-07-31T15:25:00,1596223500,3,3.31,993
4185,2020-08-07,67,2020-07-31T15:30:00,1596223800,2,3.355,671
4186,2020-08-07,67,2020-07-31T15:35:00,1596224100,12,3.491667,4190
4187,2020-08-07,67,2020-07-31T15:40:00,1596224400,9,3.554444,3199
4188,2020-08-07,67,2020-07-31T15:45:00,1596224700,11,3.499091,3849
4189,2020-08-07,67,2020-07-31T15:50:00,1596225000,46,3.4,15640
4190,2020-08-07,67,2020-07-31T15:55:00,1596225300,20,3.43,6860
4191,2020-08-07,68,2020-07-09T10:20:00,1594304400,1,4.52,452
4192,2020-08-07,68,2020-07-09T15:45:00,1594323900,1,4.55,455
4193,2020-08-07,68,2020-07-10T10:40:00,1594392000,1,4.8,480
4194,2020-08-07,68,2020-07-10T12:10:00,1594397400,10,5.15,5150
4195,2020-08-07,68,2020-07-10T13:45:00,1594403100,1,5.95,595
4196,2020-08-07,68,2020-07-10T14:05:00,1594404300,21,6.004762,12610
4197,2020-08-07,68,2020-07-10T14:25:00,1594405500,2,6,1200
4198,2020-08-07,68,2020-07-10T15:20:00,1594408800,2,6.7,1340
4199,2020-08-07,68,2020-07-10T15:25:00,1594409100,1,6.6,660
4200,2020-08-07,68,2020-07-10T15:35:00,1594409700,2,6.8,1360
4201,2020-08-07,68,2020-07-13T10:00:00,1594648800,1,6.2,620
4202,2020-08-07,68,2020-07-13T10:10:00,1594649400,1,6.75,675
4203,2020-08-07,68,2020-07-13T10:20:00,1594650000,2,6.84,1368
4204,2020-08-07,68,2020-07-13T11:05:00,1594652700,20,6.217,12434
4205,2020-08-07,68,2020-07-13T11:10:00,1594653000,2,6.45,1290
4206,2020-08-07,68,2020-07-13T11:35:00,1594654500,2,6.4,1280
4207,2020-08-07,68,2020-07-13T12:25:00,1594657500,5,6,3000
4208,2020-08-07,68,2020-07-13T12:30:00,1594657800,2,5.95,1190
4209,2020-08-07,68,2020-07-13T12:40:00,1594658400,1,5.5,550
4210,2020-08-07,68,2020-07-13T12:50:00,1594659000,3,5.49,1647
4211,2020-08-07,68,2020-07-13T12:55:00,1594659300,1,5.45,545
4212,2020-08-07,68,2020-07-13T13:15:00,1594660500,2,6,1200
4213,2020-08-07,68,2020-07-13T13:20:00,1594660800,2,5.785,1157
4214,2020-08-07,68,2020-07-13T14:00:00,1594663200,1,5.3,530
4215,2020-08-07,68,2020-07-13T14:05:00,1594663500,5,5,2500
4216,2020-08-07,68,2020-07-13T14:10:00,1594663800,2,4.765,953
4217,2020-08-07,68,2020-07-13T14:35:00,1594665300,2,4.5,900
4218,2020-08-07,68,2020-07-13T14:40:00,1594665600,3,4.673333,1402
4219,2020-08-07,68,2020-07-13T14:45:00,1594665900,1,4.25,425
4220,2020-08-07,68,2020-07-13T14:55:00,1594666500,1,4.1,410
4221,2020-08-07,68,2020-07-14T10:10:00,1594735800,1,3,300
4222,2020-08-07,68,2020-07-14T10:50:00,1594738200,3,3.8,1140
4223,2020-08-07,68,2020-07-14T12:05:00,1594742700,3,3.58,1074
4224,2020-08-07,68,2020-07-14T13:10:00,1594746600,1,3.7,370
4225,2020-08-07,68,2020-07-14T13:55:00,1594749300,3,4.116667,1235
4226,2020-08-07,68,2020-07-15T10:55:00,1594824900,1,3.45,345
4227,2020-08-07,68,2020-07-16T09:45:00,1594907100,5,2.84,1420
4228,2020-08-07,68,2020-07-16T10:55:00,1594911300,2,2.46,492
